Tiempo,CPU,RAM,Temp,Corriente (mA)
320,37.0,39.4,35.537,323.9634146341464
321,31.2,39.4,36.511,357.9878048780488
321,33.7,39.4,36.511,350.8536585365853
322,51.0,39.7,35.537,336.76829268292687
322,43.8,39.9,36.024,359.0853658536585
323,37.5,39.9,36.024,399.0548780487805
323,31.3,39.9,36.024,349.8475609756098
324,35.5,39.9,36.998,388.5365853658537
324,38.0,39.9,36.024,375.0914634146341
325,32.8,39.9,36.511,325.2439024390244
326,32.3,39.9,36.511,383.8719512195122
326,32.2,39.9,35.537,361.1890243902439
327,59.3,39.9,36.511,336.95121951219517
327,47.3,39.9,35.537,389.35975609756093
328,37.0,39.9,36.998,392.4695121951219
328,31.8,39.9,36.024,378.6585365853659
329,35.0,39.9,36.024,374.1768292682927
329,38.1,39.9,37.485,340.3353658536585
330,32.5,39.9,35.537,335.4878048780488
330,31.7,39.9,37.485,341.9817073170732
331,31.2,39.9,35.537,364.7560975609756
331,51.0,39.9,36.024,351.7682926829268
332,44.2,39.9,36.998,357.3475609756098
332,37.3,39.9,36.511,352.1341463414634
333,31.0,39.9,36.511,372.2560975609756
333,35.5,39.9,36.511,347.5609756097561
334,39.0,39.9,36.024,338.9634146341464
334,32.3,39.8,36.511,373.5365853658537
335,31.8,39.8,36.511,360.9146341463414
335,31.7,39.8,36.024,350.7621951219512
336,51.3,39.9,36.024,352.6829268292683
336,45.3,39.8,36.511,363.29268292682923
337,37.6,39.8,36.998,351.859756097561
337,31.0,39.8,37.485,336.859756097561
338,35.3,39.8,36.024,364.6646341463415
338,40.5,39.8,36.998,331.6463414634147
339,31.5,39.8,36.024,370.3353658536586
339,32.5,39.8,36.998,368.0487804878049
340,31.2,39.8,36.024,344.9085365853659
340,50.5,39.8,36.024,346.9207317073171
341,43.5,39.8,36.024,364.7560975609756
341,36.3,39.8,35.537,404.359756097561
342,31.7,39.8,35.05,408.6585365853658
342,35.5,39.8,35.05,393.2926829268293
343,37.7,39.8,35.537,360.9146341463414
343,31.0,39.8,36.024,336.0365853658537
344,32.5,39.8,35.05,339.0548780487805
344,31.0,40.0,35.537,356.6158536585366
345,36.5,41.2,35.05,350.30487804878044
345,45.5,41.2,35.05,380.4878048780488
346,36.3,41.2,36.998,381.3109756097561
346,34.2,41.2,36.511,318.2926829268293
347,37.4,41.2,36.998,336.4939024390244
347,33.3,41.2,36.024,384.7865853658536
348,33.8,41.2,36.511,362.7439024390244
348,29.5,41.4,35.05,320.6707317073171
349,25.9,42.2,35.537,317.1951219512195
349,25.5,43.2,36.024,332.7439024390244
350,43.7,43.6,36.998,345.73170731707313
350,38.6,43.6,36.511,336.859756097561
351,34.8,43.6,36.511,325.1524390243902
351,37.5,43.6,36.024,352.1341463414634
352,32.0,43.6,36.998,329.6341463414634
352,41.6,39.3,35.537,354.6951219512195
353,45.7,39.3,37.485,366.4024390243902
353,36.0,39.3,36.511,365.76219512195127
354,35.0,39.3,36.998,368.9634146341463
354,36.4,39.3,36.024,337.9573170731707
355,31.0,39.3,35.537,390.4573170731707
355,34.2,39.3,35.537,355.60975609756093
356,50.0,39.3,35.05,323.9634146341464
356,41.1,39.3,36.024,379.48170731707313
357,32.5,39.3,35.537,341.89024390243907
357,36.0,39.3,35.05,343.3536585365854
358,38.3,39.3,36.511,406.4634146341463
358,30.8,39.3,35.05,338.6890243902439
359,32.3,39.3,36.024,356.1585365853658
359,53.8,39.3,36.511,324.6951219512195
360,42.0,39.3,35.537,361.6463414634146
360,32.8,39.3,35.537,396.859756097561
361,39.0,39.3,36.024,412.86585365853654
361,33.5,39.3,35.537,362.8353658536586
362,32.7,39.3,35.537,371.3414634146341
362,41.8,39.8,35.537,328.8109756097561
363,50.2,40.5,36.024,362.5609756097561
363,39.0,40.5,35.537,356.9817073170732
364,32.7,40.5,35.05,323.0487804878049
364,34.5,40.5,34.563,331.3719512195122
365,38.2,40.5,36.511,376.0060975609756
365,33.2,40.5,36.024,387.2560975609756
366,31.8,40.5,35.05,343.3536585365854
366,32.3,40.5,35.537,355.5182926829268
367,44.5,40.5,35.05,408.4756097560975
367,48.0,40.5,35.05,380.3963414634146
368,39.2,40.5,35.537,441.67682926829264
368,31.7,40.5,36.511,335.7621951219512
369,36.0,40.4,35.537,351.4939024390244
369,36.9,40.4,35.537,401.89024390243907
370,33.2,40.4,34.563,356.25
370,30.5,40.4,35.05,335.2134146341463
371,33.2,40.3,35.537,355.2439024390244
371,44.8,40.3,35.537,326.98170731707313
372,49.5,40.3,36.024,363.29268292682923
372,38.8,40.3,34.563,348.0182926829268
373,32.3,40.2,35.05,397.3170731707317
373,35.0,40.2,36.024,392.1951219512195
374,38.9,40.2,35.537,335.1219512195122
374,32.0,40.2,35.537,346.7378048780488
375,32.0,40.1,34.563,351.5853658536585
375,30.8,40.1,35.537,368.14024390243907
376,49.3,40.1,36.024,351.7682926829268
376,46.5,40.1,35.05,428.9634146341463
377,39.6,40.1,36.511,370.3353658536586
377,30.7,40.1,35.05,339.8780487804878
378,34.8,40.0,34.563,316.55487804878044
378,37.9,40.0,36.024,330.8231707317073
379,33.0,40.0,35.537,359.8170731707317
379,32.2,40.0,36.024,356.3414634146341
380,29.8,40.0,35.05,375.640243902439
380,46.0,40.0,36.024,362.1951219512195
381,45.3,40.0,35.537,335.6707317073171
381,32.3,40.0,35.537,385.1524390243902
382,35.1,40.0,35.537,318.5670731707317
382,37.8,40.0,35.05,339.7865853658537
383,31.2,40.0,35.05,346.5548780487805
383,32.5,40.0,35.537,327.2560975609756
384,51.3,40.1,35.537,433.1707317073171
384,45.5,40.1,35.05,450.3658536585366
385,38.3,40.1,35.05,386.1585365853659
385,29.8,40.1,34.076,373.9024390243902
386,35.2,40.1,36.024,347.1951219512195
386,38.5,40.1,35.537,404.1768292682927
387,32.8,40.1,35.537,320.6707317073171
387,32.3,40.1,35.05,398.2317073170732
388,32.7,40.0,35.537,366.5853658536585
388,49.0,40.0,35.537,342.3475609756098
389,37.0,40.0,35.05,353.9634146341463
389,33.2,40.0,36.024,363.5670731707317
390,39.5,40.0,35.537,386.4329268292683
390,31.2,40.0,35.05,361.7378048780488
391,50.8,40.1,35.537,443.4146341463415
391,52.0,40.1,35.537,371.7987804878049
392,40.9,40.1,35.05,351.859756097561
392,33.0,40.1,36.511,365.4878048780488
393,35.0,40.1,36.511,347.8353658536585
393,36.0,40.1,35.537,351.859756097561
394,37.3,40.1,35.05,365.4878048780488
394,31.2,40.1,34.563,320.6707317073171
395,33.0,40.0,35.05,340.609756097561
395,39.1,40.0,36.024,348.0182926829268
396,50.0,40.0,35.537,324.7865853658536
396,36.3,40.0,36.024,346.0975609756097
397,32.3,40.0,34.563,384.1463414634146
397,37.1,40.0,35.05,349.4817073170732
398,34.0,40.0,36.024,380.030487804878
398,31.2,40.0,35.05,324.9695121951219
399,41.0,40.0,35.05,357.8963414634147
399,50.0,40.0,36.024,339.8780487804878
400,39.7,40.0,36.024,351.859756097561
400,33.8,40.0,35.537,350.7621951219512
401,32.3,40.0,35.05,330.9146341463415
401,37.8,40.0,36.024,331.5548780487805
402,38.3,40.0,35.05,338.4146341463415
402,32.5,40.0,35.05,329.9085365853658
403,31.7,40.0,35.537,348.2012195121951
403,42.5,40.0,35.05,388.4451219512195
404,50.5,40.0,35.05,405.640243902439
404,38.6,40.0,36.024,358.17073170731703
405,34.3,40.0,36.024,341.1585365853659
405,33.8,40.0,36.024,365.76219512195127
406,36.5,39.9,36.998,355.2439024390244
407,36.0,39.9,35.537,428.14024390243907
407,33.3,39.9,35.537,316.73780487804873
408,32.3,39.9,35.537,348.8414634146341
408,42.2,40.1,36.511,337.5914634146341
409,48.0,40.1,35.537,322.3170731707317
409,40.7,40.1,35.537,340.7926829268293
410,32.7,40.1,35.537,348.75
410,34.2,40.1,35.537,342.4390243902439
411,36.0,40.1,36.511,328.9024390243903
411,36.3,40.1,35.05,357.7134146341464
412,32.0,40.1,35.537,343.7195121951219
412,33.2,40.0,35.05,334.7560975609756
413,43.2,40.0,35.05,347.74390243902434
413,49.2,40.0,36.024,359.0853658536585
414,40.8,40.0,36.024,361.0060975609756
414,32.3,40.0,36.024,336.0365853658537
415,33.3,40.0,35.537,333.6585365853659
415,36.0,40.0,35.537,347.1036585365854
416,35.9,40.0,35.05,326.7987804878049
416,31.3,40.0,35.537,331.6463414634147
417,32.5,40.0,36.024,348.9329268292683
417,42.4,40.0,36.024,330.4573170731707
418,48.0,40.0,35.05,350.5792682926829
418,40.5,40.0,35.537,360.0
419,32.3,40.0,36.024,339.51219512195127
419,34.2,39.9,36.024,325.5182926829268
420,36.8,39.9,35.537,329.6341463414634
420,35.2,39.9,36.024,362.2865853658537
421,32.8,39.9,35.537,339.1463414634147
421,32.5,39.9,35.537,335.3963414634146
422,46.9,40.1,36.511,337.4085365853658
422,46.0,40.1,36.998,376.37195121951214
423,34.5,40.1,35.537,365.6707317073171
423,35.5,40.1,36.024,353.23170731707313
424,36.4,40.1,35.537,401.9817073170732
424,31.7,40.1,35.05,413.780487804878
425,35.7,40.1,36.511,335.2134146341463
425,48.3,40.1,36.024,405.640243902439
426,37.8,40.1,35.05,379.48170731707313
426,31.8,40.0,35.537,348.2012195121951
427,39.7,40.0,36.024,309.8780487804878
427,30.8,40.0,35.05,343.4451219512195
428,32.8,40.0,35.05,362.469512195122
428,40.3,40.0,37.485,316.92073170731703
429,48.2,40.0,35.537,337.5
429,39.7,40.0,35.537,337.7743902439024
430,33.0,40.0,35.537,344.2682926829268
430,33.5,40.0,34.563,331.4634146341464
431,38.0,40.0,35.537,339.4207317073171
431,34.0,40.0,35.05,336.76829268292687
432,31.5,40.0,35.05,323.140243902439
432,32.2,40.0,36.024,348.0182926829268
433,42.9,40.0,36.511,330.1829268292683
433,44.2,40.0,36.511,347.3780487804878
434,36.2,40.0,36.998,363.8414634146341
434,33.2,40.0,36.511,326.98170731707313
435,38.3,40.0,36.024,345.54878048780483
435,31.7,39.9,37.485,364.6646341463415
436,33.5,39.9,36.511,335.6707317073171
436,49.0,39.9,36.024,351.859756097561
437,40.3,39.9,36.511,334.2987804878049
437,33.0,39.9,36.511,335.4878048780488
438,39.3,39.9,36.511,336.6768292682927
438,33.2,39.9,36.024,335.3963414634146
439,34.5,39.9,36.024,361.0060975609756
439,42.1,39.9,36.024,328.2621951219512
440,49.2,39.9,36.024,349.4817073170732
440,37.5,39.9,35.537,378.93292682926824
441,33.5,39.9,35.05,334.39024390243907
441,35.0,39.9,36.511,329.6341463414634
442,38.7,39.9,36.511,347.1036585365854
442,31.8,39.9,36.024,395.9451219512195
443,31.8,39.9,35.537,332.4695121951219
443,32.5,39.9,37.485,357.6219512195122
444,45.5,40.0,36.024,334.4817073170732
444,46.3,40.0,37.485,391.1890243902439
445,38.8,40.0,36.511,360.2743902439025
445,31.2,40.0,36.511,325.2439024390244
446,35.2,40.0,36.024,346.9207317073171
446,38.5,40.0,36.998,351.9512195121951
447,32.8,40.0,36.024,334.39024390243907
447,32.8,40.0,36.511,371.06707317073176
448,30.5,40.0,36.511,342.3475609756098
448,46.8,40.0,35.537,348.3841463414634
449,48.0,40.0,35.537,327.2560975609756
449,36.5,40.0,36.024,339.69512195121956
450,31.5,40.0,35.537,352.4085365853659
450,34.2,40.0,36.024,334.2987804878049
451,38.7,40.0,36.998,334.4817073170732
451,31.5,40.0,34.563,346.4634146341463
452,34.0,40.0,36.024,319.11585365853654
452,30.8,40.0,35.537,342.25609756097566
453,56.7,40.0,35.537,346.6463414634146
453,46.8,40.0,36.024,379.6646341463414
454,36.9,40.0,36.511,408.3841463414634
454,31.0,40.0,36.998,359.8170731707317
455,35.5,40.0,36.511,333.2012195121951
455,37.9,40.0,35.537,354.2378048780488
456,32.3,40.0,35.537,354.2378048780488
456,32.2,40.0,36.024,318.3841463414634
457,30.0,40.0,35.05,415.1524390243903
457,45.8,40.0,35.537,347.1036585365854
458,47.7,40.0,35.537,305.3048780487805
458,36.7,40.0,36.024,357.9878048780488
459,33.2,39.9,35.537,339.7865853658537
459,33.8,39.9,35.537,338.9634146341464
460,40.1,39.9,35.05,373.8109756097561
460,32.0,39.9,35.537,343.9939024390244
461,34.0,40.0,35.05,342.9878048780488
461,29.5,40.0,34.563,348.2012195121951
462,48.5,40.0,35.05,318.2012195121951
462,41.0,40.0,35.537,456.95121951219517
463,34.3,40.0,36.511,350.2134146341464
463,35.4,40.0,34.563,366.3109756097561
464,35.9,39.9,36.511,347.2865853658537
464,32.7,39.9,35.537,349.7560975609756
465,30.8,40.0,36.024,326.890243902439
465,50.0,40.0,35.537,338.4146341463415
466,39.4,40.0,36.024,352.7743902439025
466,34.0,40.0,35.537,326.4329268292683
467,38.3,40.0,36.024,379.6646341463414
467,33.0,40.0,35.537,334.6646341463414
468,31.7,39.9,34.563,372.9878048780488
468,45.0,39.9,37.485,334.1158536585366
469,48.5,39.9,36.024,371.7073170731707
469,38.2,40.0,36.024,354.2378048780488
470,32.2,40.0,35.537,337.0426829268293
470,34.8,40.0,35.537,344.1768292682927
471,39.5,40.0,35.05,323.5975609756098
471,32.2,40.0,36.511,321.0365853658537
472,33.7,40.0,36.024,341.0670731707317
472,30.2,40.0,35.05,424.390243902439
473,44.5,40.0,36.511,353.8719512195122
473,39.0,40.0,35.537,376.0975609756098
474,34.3,40.0,36.024,371.890243902439
474,37.2,40.0,36.024,318.109756097561
475,32.7,39.9,36.024,346.6463414634146
475,39.9,39.9,35.537,347.2865853658537
476,49.5,39.9,36.024,438.2012195121951
476,36.8,39.9,35.537,395.9451219512195
477,34.2,40.0,36.511,357.7134146341464
477,32.0,40.0,35.05,368.5975609756097
478,36.3,40.0,36.024,343.8109756097561
478,34.7,40.0,35.537,337.5914634146341
479,32.3,40.0,36.998,340.609756097561
479,31.7,40.0,35.537,299.8170731707317
480,35.6,40.0,36.024,297.3475609756098
480,45.8,40.0,35.537,324.6036585365853
481,37.1,40.0,36.024,387.3475609756097
481,35.2,40.0,36.024,342.8048780487805
482,37.4,40.0,35.537,377.4695121951219
482,31.5,40.0,34.563,315.3658536585366
483,33.8,40.0,35.537,347.2865853658537
483,63.5,40.0,36.511,344.8170731707317
484,43.5,40.0,36.024,351.4939024390244
485,36.0,40.0,35.537,368.14024390243907
485,30.8,40.0,35.05,372.3475609756098
486,37.7,40.0,35.537,345.2743902439024
486,37.4,40.0,35.05,343.5365853658536
487,30.3,40.0,35.05,321.5853658536586
487,33.0,40.0,35.537,340.1524390243902
488,32.3,40.0,35.05,357.3475609756098
488,53.8,40.0,35.537,337.5
489,37.0,40.0,35.05,359.4512195121951
489,32.0,40.0,35.05,355.1524390243903
490,37.0,40.0,36.024,341.89024390243907
490,34.8,40.0,36.024,343.0792682926829
491,30.8,40.0,34.563,348.8414634146341
491,38.7,40.0,36.024,325.9756097560976
492,50.0,40.0,35.537,367.5914634146342
492,39.7,40.0,36.511,353.5060975609756
493,33.8,40.0,35.05,332.6524390243902
493,32.5,40.0,36.024,340.8841463414634
494,38.0,40.0,36.024,313.4451219512195
494,36.9,40.0,35.537,346.5548780487805
495,32.7,40.0,36.024,327.6219512195122
495,31.5,40.0,36.511,344.0853658536585
496,39.1,40.0,36.024,352.4085365853659
496,38.8,39.9,36.024,370.7926829268293
497,38.3,40.0,36.024,383.8719512195122
497,34.5,40.0,35.537,318.2012195121951
498,49.3,40.0,36.024,340.7926829268293
498,34.8,40.0,35.537,360.2743902439025
499,37.5,40.0,36.998,338.9634146341464
499,35.4,40.0,34.563,343.1707317073171
500,31.7,40.0,35.537,342.25609756097566
500,45.5,39.9,36.024,328.3536585365854
501,47.2,39.9,35.537,365.3048780487805
501,36.7,39.9,36.511,454.1158536585366
502,32.0,39.9,35.537,325.8841463414634
502,35.5,39.9,35.537,364.6646341463415
503,39.0,39.9,36.024,334.6646341463414
503,31.7,40.0,35.537,334.20731707317077
504,33.8,40.0,35.05,352.6829268292683
504,30.0,40.0,35.537,376.0975609756098
505,46.8,40.0,35.537,396.5853658536586
505,35.2,40.0,36.024,372.8048780487805
506,36.9,40.0,35.537,421.280487804878
506,33.8,40.0,36.024,334.8475609756097
507,36.8,40.0,36.511,370.2439024390244
507,49.7,40.0,35.05,367.6829268292683
508,42.0,40.0,36.511,339.7865853658537
508,35.0,40.0,36.511,344.8170731707317
509,33.2,40.0,35.05,326.890243902439
509,36.3,40.0,36.024,338.8719512195122
510,37.1,40.0,35.537,382.04268292682923
510,32.5,40.0,35.05,395.2134146341463
511,32.5,40.0,35.537,390.3658536585366
511,38.7,40.0,36.024,345.9146341463414
512,45.2,40.0,35.05,307.3170731707317
512,35.3,40.0,35.537,330.0
513,36.5,40.0,36.024,352.7743902439025
513,34.7,40.0,35.537,337.7743902439024
514,32.7,40.0,35.537,366.7682926829268
514,47.3,40.0,36.024,329.9085365853658
515,51.5,40.0,35.537,376.4634146341463
515,39.7,40.0,36.024,349.5731707317073
516,33.0,40.0,35.05,363.109756097561
516,34.2,40.0,36.024,343.5365853658536
517,36.9,40.0,35.537,342.7134146341463
517,34.8,40.0,36.024,357.0731707317073
518,32.5,40.0,36.024,332.3780487804878
518,32.0,40.0,35.537,362.8353658536586
519,41.7,40.0,35.05,362.8353658536586
519,45.0,40.0,35.537,398.5975609756098
520,35.5,40.0,34.563,312.8963414634146
520,33.3,40.0,36.024,390.0914634146341
521,38.0,40.0,36.511,374.8170731707317
521,32.8,40.0,35.537,339.8780487804878
522,32.7,40.0,36.511,338.4146341463415
522,45.5,40.0,36.024,327.1646341463414
523,39.7,40.0,36.511,421.6463414634146
523,33.0,40.0,36.998,334.1158536585366
524,38.2,40.0,36.998,346.0060975609756
524,31.3,40.0,36.511,330.640243902439
525,32.8,40.0,36.024,360.73170731707313
525,50.2,40.0,36.511,363.29268292682923
526,38.2,40.0,36.511,331.4634146341464
526,32.0,40.0,36.024,406.8292682926829
527,39.2,40.0,35.537,320.6707317073171
527,33.7,40.0,36.998,359.359756097561
528,33.5,40.0,36.998,377.5609756097561
528,45.2,40.0,36.511,351.2195121951219
529,43.3,40.0,36.511,358.9939024390244
529,31.8,40.0,37.485,332.5609756097561
530,38.5,40.0,36.024,339.51219512195127
530,34.3,40.0,36.998,357.7134146341464
531,33.0,40.0,36.998,323.8719512195122
531,41.0,40.0,36.024,326.7987804878049
532,38.4,40.0,36.024,350.5792682926829
532,37.5,40.0,36.024,322.1341463414634
533,33.3,40.0,36.024,329.0853658536586
533,41.0,40.0,36.511,352.8658536585366
534,50.0,40.0,36.024,330.8231707317073
534,40.3,40.0,36.511,328.3536585365854
535,33.7,40.0,36.998,356.1585365853658
535,34.0,40.0,36.511,321.3109756097561
536,38.2,40.0,35.537,335.5792682926829
536,33.3,40.0,36.511,335.4878048780488
537,31.5,40.0,36.024,340.1524390243902
537,31.7,40.0,36.024,354.4207317073171
538,42.6,40.0,36.024,327.0731707317073
538,48.3,40.0,36.998,368.0487804878049
539,39.2,40.0,36.511,422.1036585365854
539,32.0,40.0,36.998,331.9207317073171
540,34.9,40.0,35.537,362.7439024390244
540,36.9,40.0,36.024,339.7865853658537
541,33.5,40.0,36.511,371.9817073170732
541,30.5,40.0,37.972,339.69512195121956
542,35.1,40.0,36.998,349.2987804878049
542,44.4,40.0,36.024,334.1158536585366
543,43.7,40.0,36.511,369.4207317073171
543,32.5,40.0,36.511,341.9817073170732
544,39.0,40.0,36.024,458.5060975609756
544,32.2,40.0,36.511,331.0975609756098
545,33.0,40.0,36.511,338.9634146341464
545,60.1,40.0,36.998,368.6890243902439
546,45.2,40.0,36.024,351.9512195121951
546,35.7,40.0,36.511,350.48780487804873
547,32.3,40.0,36.998,374.1768292682927
547,34.3,40.0,36.511,362.2865853658537
548,39.8,40.0,36.998,384.8780487804878
548,30.8,40.0,36.024,365.57926829268297
549,33.7,40.0,36.998,331.0975609756098
549,31.0,40.0,36.511,375.7317073170732
550,50.0,40.0,36.024,323.4146341463415
550,43.5,40.0,37.485,375.9146341463415
551,37.7,40.0,36.998,364.1158536585366
551,30.2,40.0,36.024,378.4756097560976
552,35.9,40.0,37.485,350.48780487804873
552,38.2,40.0,36.511,373.44512195121956
553,31.7,40.0,36.024,326.0670731707317
553,32.0,40.0,37.485,337.5
554,32.3,40.0,36.511,364.6646341463415
554,51.0,40.0,36.998,337.4085365853658
555,44.0,40.0,36.024,354.7865853658537
555,35.5,40.0,36.511,349.7560975609756
556,31.2,40.0,36.024,361.0060975609756
556,37.5,40.0,35.537,318.5670731707317
557,36.9,40.0,36.998,378.2926829268293
557,30.3,40.0,36.998,395.6707317073171
558,33.0,40.0,36.511,355.79268292682923
558,32.3,40.0,35.537,335.9451219512195
559,50.7,40.0,36.024,326.1585365853659
559,42.9,40.0,37.485,329.4512195121951
560,34.3,40.0,36.024,375.1829268292683
560,30.5,40.0,36.024,379.390243902439
561,37.5,40.0,36.024,319.5731707317073
561,36.2,40.0,36.024,339.69512195121956
562,30.8,40.0,36.511,361.9207317073171
562,32.0,40.0,35.537,322.3170731707317
563,32.3,40.0,36.024,346.0060975609756
563,50.2,40.0,35.05,331.5548780487805
564,43.5,40.0,35.537,323.4146341463415
564,35.8,40.0,35.05,340.2439024390244
565,31.7,40.0,36.024,339.0548780487805
565,38.9,40.0,36.511,339.8780487804878
566,36.7,40.0,36.511,365.8536585365854
566,31.3,40.0,36.511,334.7560975609756
567,32.2,40.0,36.024,351.4024390243902
567,33.8,40.0,36.024,351.3109756097561
568,47.0,40.0,35.537,367.4085365853659
568,44.3,40.0,36.024,375.0914634146341
569,35.4,40.0,35.537,336.4024390243903
569,31.0,40.0,35.05,345.54878048780483
570,37.7,40.0,36.511,339.1463414634147
570,37.3,40.0,36.998,327.0731707317073
571,31.0,40.0,36.511,347.5609756097561
571,32.5,40.0,35.05,370.51829268292687
572,34.0,40.0,34.563,324.6036585365853
573,47.8,40.0,36.024,319.11585365853654
573,39.3,40.0,35.05,328.0792682926829
574,35.1,40.0,36.024,385.7012195121951
574,37.3,40.0,36.024,353.5060975609756
575,32.5,40.0,35.537,318.109756097561
575,30.7,40.0,35.05,371.7073170731707
576,58.7,39.9,36.024,344.9085365853659
576,46.0,39.9,35.537,375.5487804878049
577,37.5,39.9,35.537,323.3231707317073
577,30.3,39.9,35.537,396.3109756097561
578,35.0,39.9,35.537,331.4634146341464
578,39.5,39.9,35.537,339.0548780487805
579,31.7,39.9,35.537,334.20731707317077
579,33.3,39.9,35.05,333.5670731707317
580,30.7,39.9,35.537,339.6036585365854
580,48.5,39.9,36.024,363.01829268292687
581,44.0,39.9,36.511,364.9390243902439
581,37.5,39.9,35.537,350.48780487804873
582,31.2,39.9,36.024,365.4878048780488
582,34.3,39.9,36.511,381.5853658536585
583,38.7,39.9,35.537,371.9817073170732
583,31.7,39.9,36.024,340.0609756097561
584,32.7,39.9,35.537,345.0914634146341
584,31.2,39.9,36.024,325.7012195121951
585,50.3,40.0,35.05,334.20731707317077
585,45.5,40.0,35.05,362.8353658536586
586,36.8,40.0,36.024,340.0609756097561
586,31.0,40.0,35.537,345.4573170731707
587,35.0,40.0,35.537,347.1036585365854
587,39.1,40.0,35.537,339.2378048780488
588,31.2,40.0,36.024,329.359756097561
588,32.2,40.0,34.563,371.7987804878049
589,31.5,40.0,36.511,359.1768292682927
589,49.0,40.0,36.511,336.4024390243903
590,44.7,40.0,36.511,334.4817073170732
590,36.9,40.0,36.998,364.390243902439
591,31.3,40.0,35.537,335.3048780487805
591,34.5,40.0,35.05,378.8414634146342
592,40.0,40.0,36.998,373.44512195121956
592,31.7,40.0,36.511,366.0365853658536
593,32.7,40.0,36.024,332.4695121951219
593,34.7,40.0,36.511,338.6890243902439
594,52.7,40.0,36.998,373.8109756097561
594,38.0,40.0,36.511,344.2682926829268
595,33.0,40.0,36.998,360.0
595,36.7,40.0,36.511,327.2560975609756
596,35.5,40.0,36.511,364.2987804878049
596,31.2,40.0,36.024,343.7195121951219
597,42.9,40.0,35.05,363.3841463414634
597,49.8,40.0,36.024,354.4207317073171
598,40.3,40.0,35.537,340.9756097560976
598,33.2,39.9,36.998,352.0426829268293
599,34.2,39.9,36.511,322.7743902439024
599,36.5,39.9,36.998,405.4573170731707
600,37.5,39.9,36.998,324.0548780487805
600,31.7,39.9,37.485,330.640243902439
601,32.8,39.9,36.511,352.9573170731707
601,41.3,39.9,35.537,320.3048780487805
602,49.5,40.0,36.024,321.9512195121951
602,38.8,40.0,36.024,349.2073170731707
603,35.0,40.0,35.05,364.8475609756098
603,34.0,40.0,36.024,366.859756097561
604,36.2,40.0,36.511,344.1768292682927
604,34.8,40.0,35.537,366.0365853658536
605,33.3,40.0,36.511,403.9024390243903
605,31.2,40.0,35.05,347.1036585365854
606,43.3,40.0,36.024,354.2378048780488
606,47.7,40.0,36.998,378.6585365853659
607,33.5,40.0,36.024,359.4512195121951
607,39.9,40.0,36.024,367.7743902439025
608,33.0,40.0,36.024,374.4512195121951
608,31.7,40.0,36.998,350.48780487804873
609,51.5,40.0,36.024,323.140243902439
609,42.5,40.0,37.485,355.0609756097561
610,36.3,40.0,36.511,389.1768292682927
610,30.2,40.0,36.511,358.4451219512195
611,38.6,40.0,36.024,389.4512195121951
611,36.8,40.0,36.998,334.9390243902439
612,32.5,40.0,35.537,358.5365853658536
612,30.5,40.0,36.511,370.0609756097561
613,34.7,40.0,36.024,372.8048780487805
613,49.0,40.0,36.511,379.390243902439
614,42.9,40.0,36.511,347.74390243902434
614,34.8,40.0,36.024,345.640243902439
615,32.2,40.0,36.024,356.3414634146341
615,35.6,40.0,35.537,433.1707317073171
616,37.4,40.0,35.537,367.8658536585366
616,31.0,40.0,34.563,319.7560975609756
617,32.8,40.0,35.537,357.0731707317073
617,32.2,40.0,35.537,391.5548780487805
618,51.0,40.0,36.024,351.3109756097561
618,41.3,40.0,36.024,353.6890243902439
619,35.0,40.0,36.024,349.9390243902439
619,30.8,40.0,36.511,316.92073170731703
620,37.7,40.0,36.024,342.9878048780488
620,36.0,40.0,36.511,376.1890243902439
621,32.3,40.0,36.511,342.7134146341463
621,30.7,40.0,36.511,344.359756097561
622,40.5,40.0,36.024,346.280487804878
622,48.5,40.0,35.537,357.0731707317073
623,39.2,40.0,36.511,393.3841463414634
623,33.0,40.0,36.024,309.5121951219512
624,33.0,40.0,35.537,289.6646341463415
624,36.0,40.0,36.511,377.8353658536585
625,37.7,40.0,36.511,291.2195121951219
625,32.5,40.0,36.511,299.5426829268293
626,33.2,40.0,36.998,321.3109756097561
626,40.7,40.0,36.024,327.6219512195122
627,48.5,40.0,36.511,366.7682926829268
627,39.3,40.0,36.511,325.7012195121951
628,33.5,40.0,36.998,383.5975609756098
628,33.7,40.0,36.511,317.7439024390244
629,36.8,40.0,35.537,350.9451219512195
629,34.8,40.0,36.511,327.6219512195122
630,32.0,40.0,36.511,328.4451219512195
630,32.3,40.0,35.05,362.1951219512195
631,41.4,40.0,36.998,342.9878048780488
631,50.0,40.0,36.511,328.3536585365854
632,41.0,40.0,35.537,340.609756097561
632,32.2,40.0,36.024,360.73170731707313
633,34.8,40.0,36.511,319.6646341463414
633,35.2,40.0,36.024,326.7987804878049
634,37.0,40.0,36.511,360.64024390243907
634,31.2,40.0,36.511,319.11585365853654
635,33.0,40.0,36.024,334.7560975609756
635,41.1,40.0,36.998,341.89024390243907
636,48.8,40.0,34.563,349.2073170731707
636,39.8,40.0,35.537,334.1158536585366
637,33.0,40.0,35.537,352.5914634146342
637,34.0,40.0,36.024,334.7560975609756
638,37.5,40.0,36.998,383.140243902439
638,34.0,40.0,36.024,334.4817073170732
639,31.2,40.0,36.998,329.26829268292687
639,31.7,40.0,36.024,349.1158536585366
640,46.5,40.0,35.537,365.0304878048781
640,47.3,40.0,36.511,386.6158536585366
641,31.2,40.0,36.998,347.1951219512195
