Tiempo,CPU,RAM,Temp,Corriente (mA)
213,40.7,49.4,59.887,543.8414634146342
214,39.9,49.4,60.374,498.75
214,42.2,49.4,59.4,457.9573170731707
215,37.2,49.4,59.887,516.9512195121952
215,36.1,49.4,60.374,537.8963414634146
216,20.5,48.8,59.887,475.8841463414634
216,30.8,49.7,60.374,423.29268292682923
217,51.0,49.1,60.861,565.2439024390243
217,40.6,49.3,61.348,494.2682926829268
218,39.4,49.3,61.348,449.2682926829268
218,43.4,49.5,59.887,523.1707317073171
219,37.2,49.5,60.861,449.6341463414634
219,37.3,49.5,60.861,480.2743902439025
220,17.8,48.9,60.374,501.6768292682927
220,34.8,49.6,60.374,421.3719512195122
221,51.7,49.1,59.4,476.4329268292683
221,37.9,49.3,60.374,434.6341463414634
222,38.5,49.3,60.374,442.4085365853658
222,41.2,49.5,60.374,452.0121951219512
223,35.5,49.5,60.374,478.2621951219512
223,34.9,49.5,60.374,536.7073170731708
224,20.7,49.0,59.4,487.6829268292683
224,27.6,49.3,59.887,371.1585365853658
225,52.8,49.2,59.4,494.7256097560976
225,37.4,49.3,60.861,467.4695121951219
226,39.6,49.3,60.374,481.5548780487805
227,42.7,49.4,59.887,457.8658536585366
227,38.1,49.4,60.374,502.9573170731707
228,37.2,49.4,59.887,501.5853658536585
228,19.7,48.8,60.374,476.4329268292683
229,31.0,49.8,59.887,411.0365853658536
229,49.5,49.3,60.374,553.4451219512196
230,41.5,49.3,60.374,457.8658536585366
230,39.3,49.3,60.861,487.1341463414634
231,43.3,49.5,59.887,524.6341463414634
231,36.9,49.5,60.861,500.94512195121956
232,36.0,49.5,59.887,485.57926829268297
232,33.2,48.9,60.374,489.0548780487805
233,28.6,48.9,60.861,461.7987804878049
233,30.2,48.9,60.374,502.13414634146335
234,13.1,48.9,59.887,469.2073170731707
234,42.6,49.5,59.887,364.2073170731707
235,48.0,49.0,60.374,560.3048780487804
235,39.7,49.1,60.374,468.8414634146341
236,36.9,49.1,59.887,489.3292682926829
236,41.4,49.4,60.374,455.8536585365854
237,35.5,49.4,59.887,475.9756097560975
237,39.1,49.4,59.887,448.0792682926829
238,33.0,49.0,59.4,463.3536585365854
238,25.4,49.0,60.861,434.1768292682927
239,26.0,49.5,58.913,425.57926829268297
239,54.5,49.4,60.374,465.3658536585366
240,40.8,49.4,60.861,514.7560975609756
240,36.5,49.4,59.887,487.7743902439025
241,39.2,49.5,61.835,482.8353658536586
